,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
227,mesquita_eed,uniform_halflowestscalars,50,22,0.8915654212174328,1.0,1.0
228,mesquita_eed,uniform_halflowestscalars,50,21,0.893032933310733,1.0,1.0
229,mesquita_eed,uniform_halflowestscalars,50,20,0.8896944552695294,1.0,1.0
230,mesquita_eed,uniform_halflowestscalars,50,19,0.8928450969984556,1.0,1.0
231,mesquita_eed,uniform_halflowestscalars,50,18,0.8914616350539857,1.0,1.0
232,mesquita_eed,uniform_halflowestscalars,50,17,0.8894054453278853,1.0,1.0
233,mesquita_eed,uniform_halflowestscalars,50,16,0.8922805692954869,1.0,1.0
234,mesquita_eed,uniform_halflowestscalars,50,15,0.890952539315279,1.0,1.0
235,mesquita_eed,uniform_halflowestscalars,50,14,0.8905149941464465,1.0,1.0
236,mesquita_eed,uniform_halflowestscalars,50,13,0.8916396337782642,1.0,1.0
237,mesquita_eed,uniform_halflowestscalars,50,12,0.8924486629831737,1.0,1.0
238,mesquita_eed,uniform_halflowestscalars,50,11,0.8916464307833154,1.0,1.0
239,mesquita_eed,uniform_halflowestscalars,50,10,0.8906651228520983,1.0,1.0
240,mesquita_eed,uniform_halflowestscalars,50,9,0.8916166959422211,1.0,1.0
241,mesquita_eed,uniform_halflowestscalars,50,8,0.890286877758913,1.0,1.0
242,mesquita_eed,uniform_halflowestscalars,50,7,0.8914781786983643,1.0,1.0
243,mesquita_eed,uniform_halflowestscalars,50,6,0.8907441397503477,1.0,1.0
244,mesquita_eed,uniform_halflowestscalars,50,5,0.8911917511416985,1.0,1.0
245,mesquita_eed,uniform_halflowestscalars,50,4,0.8921456596876327,1.0,1.0
246,mesquita_eed,uniform_halflowestscalars,50,3,0.8922912040077371,1.0,1.0
247,mesquita_eed,uniform_halflowestscalars,50,2,0.8900118468406444,1.0,1.0
248,mesquita_eed,uniform_halflowestscalars,50,1,0.8924549325075437,1.0,1.0
249,mesquita_eed,uniform_halflowestscalars,50,0,0.8923964540623518,1.0,1.0
250,mesquita_eed,uniform_halflowestscalars,45,49,0.8903359228868979,1.0,1.0
251,mesquita_eed,uniform_halflowestscalars,45,48,0.8919961585296566,1.0,1.0
252,mesquita_eed,uniform_halflowestscalars,45,47,0.8921952423716017,1.0,1.0
253,mesquita_eed,uniform_halflowestscalars,45,46,0.8898799618119408,1.0,1.0
254,mesquita_eed,uniform_halflowestscalars,45,45,0.8939042275078284,1.0,1.0
255,mesquita_eed,uniform_halflowestscalars,45,44,0.8933340436857512,1.0,1.0
256,mesquita_eed,uniform_halflowestscalars,45,43,0.8924388786461215,1.0,1.0
257,mesquita_eed,uniform_halflowestscalars,45,42,0.892729286740628,1.0,1.0
258,mesquita_eed,uniform_halflowestscalars,45,41,0.8913491772241035,1.0,1.0
259,mesquita_eed,uniform_halflowestscalars,45,40,0.8909114842726732,1.0,1.0
260,mesquita_eed,uniform_halflowestscalars,45,39,0.8913965134824343,1.0,1.0
261,mesquita_eed,uniform_halflowestscalars,45,38,0.8930574979662176,1.0,1.0
262,mesquita_eed,uniform_halflowestscalars,45,37,0.891895569812948,1.0,1.0
263,mesquita_eed,uniform_halflowestscalars,45,36,0.8914377690956979,1.0,1.0
264,mesquita_eed,uniform_halflowestscalars,45,35,0.8916602989307586,1.0,1.0
265,mesquita_eed,uniform_halflowestscalars,45,34,0.8914848473843159,1.0,1.0
266,mesquita_eed,uniform_halflowestscalars,45,33,0.8910975621658223,1.0,1.0
267,mesquita_eed,uniform_halflowestscalars,45,32,0.8930810780711131,1.0,1.0
268,mesquita_eed,uniform_halflowestscalars,45,31,0.89220326733164,1.0,1.0
269,mesquita_eed,uniform_halflowestscalars,45,30,0.8922956620236291,1.0,1.0
270,mesquita_eed,uniform_halflowestscalars,45,29,0.8923146032717733,1.0,1.0
271,mesquita_eed,uniform_halflowestscalars,45,28,0.8925669575271935,1.0,1.0
272,mesquita_eed,uniform_halflowestscalars,45,27,0.8892971832930676,1.0,1.0
273,mesquita_eed,uniform_halflowestscalars,45,26,0.890300881180871,1.0,1.0
274,mesquita_eed,uniform_halflowestscalars,45,25,0.8938006171414616,1.0,1.0
275,mesquita_eed,uniform_halflowestscalars,45,24,0.8927129003817109,1.0,1.0
276,mesquita_eed,uniform_halflowestscalars,45,23,0.8919965492411908,1.0,1.0
277,mesquita_eed,uniform_halflowestscalars,45,22,0.8924465465403478,1.0,1.0
278,mesquita_eed,uniform_halflowestscalars,45,21,0.8909810597478518,1.0,1.0
279,mesquita_eed,uniform_halflowestscalars,45,20,0.892740591636349,1.0,1.0
280,mesquita_eed,uniform_halflowestscalars,45,19,0.8917847894751136,1.0,1.0
281,mesquita_eed,uniform_halflowestscalars,45,18,0.8916743900659692,1.0,1.0
282,mesquita_eed,uniform_halflowestscalars,45,17,0.890999320342615,1.0,1.0
283,mesquita_eed,uniform_halflowestscalars,45,16,0.8905078729315952,1.0,1.0
284,mesquita_eed,uniform_halflowestscalars,45,15,0.891463586348372,1.0,1.0
285,mesquita_eed,uniform_halflowestscalars,45,14,0.8919453295687443,1.0,1.0
286,mesquita_eed,uniform_halflowestscalars,45,13,0.8909064982963396,1.0,1.0
287,mesquita_eed,uniform_halflowestscalars,45,12,0.8914869740042317,1.0,1.0
288,mesquita_eed,uniform_halflowestscalars,45,11,0.892710477938248,1.0,1.0
289,mesquita_eed,uniform_halflowestscalars,45,10,0.8926330675078655,1.0,1.0
290,mesquita_eed,uniform_halflowestscalars,45,9,0.891580524678788,1.0,1.0
291,mesquita_eed,uniform_halflowestscalars,45,8,0.8920018220854312,1.0,1.0
292,mesquita_eed,uniform_halflowestscalars,45,7,0.8926678321965641,1.0,1.0
