ProtID,P10,P13,P14,P24,P29,P3,P31,P36,P42,P43,P44,P46,P47,P49,P53,P11,P12,P15,P17,P18,P19,P2,P20,P21,P22,P23,P26,P30,P32,P34,P37,P4,P40,P45,P48,P5,P50,P51,P52,P6,P9
Q9NV31,-0.552468299865723,-0.482723504304886,-1.77998828887939,-1.39984405040741,0.0674330741167068,-0.658941149711609,-1.42442047595978,-1.15911853313446,0.276351481676102,-0.578665614128113,-1.52733790874481,-1.94049263000488,-1.22867786884308,-1.51021075248718,-1.06292188167572,-0.74741393327713,-0.264886885881424,-0.783947229385376,-0.525481998920441,0.105872772634029,-0.44639664888382,-0.235786348581314,0.0238359142094851,-0.355077415704727,-1.54640591144562,-0.917761564254761,-0.1750298589468,0.156488329172134,0.214815780520439,-1.48466956615448,-0.393104076385498,-1.22322392463684,-0.0151731297373772,-0.504917800426483,0.358535706996918,0.386745899915695,-0.61210960149765,-0.461803048849106,-0.795902073383331,0.0637427121400833,-0.316669762134552
O95983-2;O95983,-0.180802017450333,-0.321177661418915,-2.04223132133484,-2.02420377731323,-0.21150903403759,-1.24547874927521,-1.73395073413849,-1.71094286441803,0.0865138471126556,-1.15589678287506,-1.72198641300201,-1.57745862007141,-1.38734185695648,-2.20315909385681,-0.942062318325043,-0.905916392803192,-0.187232196331024,-0.539797782897949,-0.44039648771286,0.221435338258743,-0.534793734550476,-0.265695005655289,-0.50574004650116,-0.160191476345062,-2.37380003929138,-0.776291370391846,0.159342750906944,0.495577275753021,0.696004390716553,-1.47324454784393,-0.777850925922394,-2.38421368598938,0.381584644317627,-0.953461945056915,-0.0605786740779877,-0.0704271420836449,-1.04639327526093,-0.375913292169571,-0.689359486103058,0.0753667578101158,-0.634268462657928
Q96SI9-2;Q96SI9,0.505704343318939,0.788545846939087,-0.372897654771805,-0.461367011070251,0.822426438331604,-0.232616767287254,-0.46774622797966,-0.505597293376923,1.34477853775024,0.224658772349358,-0.718326449394226,-0.59934788942337,0.128568902611732,-0.644211947917938,0.196601286530495,0.10275886952877,1.0588515996933,1.5054794549942,0.519953310489655,1.04163813591003,0.903666377067566,0.412967413663864,0.449245989322662,0.483111351728439,-1.13704693317413,0.349621742963791,1.60793077945709,1.35524392127991,1.81350660324097,-0.212068289518356,0.74119633436203,-0.511287689208984,0.777490437030792,0.0647774636745453,0.934147238731384,1.42026269435883,-0.083600141108036,1.3131799697876,0.208649978041649,0.701413810253143,0.461712151765823
P14618;P14618-3,-0.401468425989151,-0.684955835342407,-0.136181861162186,0.722563147544861,-0.739106833934784,1.30322575569153,1.65459275245667,1.19207513332367,-0.391155064105988,-0.0892263054847717,0.907823383808136,1.11057603359222,0.601019322872162,0.630127787590027,0.396261513233185,0.700696289539337,-0.261534839868546,-0.595003604888916,0.225296586751938,-1.61770904064178,0.351784199476242,-1.73470067977905,-0.0613146759569645,-0.718531608581543,1.11439001560211,-0.615378320217133,-0.114388577640057,-1.50211584568024,-1.32680654525757,0.510956466197968,0.394053429365158,1.08782041072845,-1.22556042671204,-0.529929220676422,-0.483657658100128,-0.307597488164902,-0.449865311384201,-0.953426599502563,0.840633094310761,-1.62505328655243,-0.31137689948082
P51532-3;P51532-4;P51532-5;P51532-2;P51532,-0.358636438846588,-0.350367069244385,-1.39014422893524,-0.914318144321442,0.453157395124435,-1.52877688407898,-1.10232579708099,-0.989166557788849,-0.569725155830383,-0.2730712890625,-1.42069852352142,-1.18731570243835,-1.19756281375885,-1.3982218503952,-1.05444264411926,-1.02367758750916,-0.55558580160141,-0.691933929920197,-0.088870495557785,0.0302326250821352,-0.246577978134155,-0.268607288599014,-0.27631750702858,-0.250762552022934,-1.21827876567841,-0.790783047676086,0.189037099480629,0.303223043680191,1.20093441009521,-1.15379178524017,-0.997820496559143,-1.13130855560303,0.796322584152222,-0.407024830579758,0.0106744384393096,-0.56257551908493,-0.753313004970551,-0.428323924541473,-0.445028513669968,0.142897143959999,-0.347250312566757
Q6UB35,-1.57941579818726,-1.25880241394043,-2.80742454528809,-2.04541993141174,-1.11362934112549,-1.26119017601013,-2.65082597732544,-2.55807542800903,-0.00247059389948845,-1.18595576286316,-2.38284492492676,-2.36772847175598,-2.38042235374451,-2.78753137588501,-2.76878666877747,-1.61332833766937,-0.626488983631134,-2.35022020339966,-0.831117510795593,-0.34539857506752,-1.88829684257507,-1.04841136932373,-0.754001259803772,-2.27301001548767,-2.96729588508606,-1.36280739307404,-0.956493318080902,-0.0139935621991754,-0.293105989694595,-1.93412375450134,-0.593054175376892,-2.15672183036804,-0.636607646942139,-1.53609466552734,-0.177736014127731,-0.303983628749847,-1.45930814743042,-1.37582099437714,-1.0508416891098,-0.474853098392487,-1.30002534389496
Q8TED0;Q8TED0-3;Q8TED0-2,-0.373740285634995,-0.502567708492279,-1.74964380264282,-1.50739312171936,-0.165855050086975,-1.03529357910156,-2.10701203346252,-1.26101875305176,0.0777517482638359,-0.746116876602173,-1.49605667591095,-1.75910592079163,-1.18369174003601,-1.56454765796661,-1.16532039642334,-1.14906859397888,-0.463499963283539,-0.786962807178497,-0.55113697052002,0.256150484085083,-0.719835042953491,-0.34982505440712,0.109003216028214,-0.453922837972641,-1.52528154850006,-0.795013606548309,-0.385459035634995,0.148982346057892,0.176318928599358,-1.52922296524048,-0.518543899059296,-1.31523847579956,-0.311592221260071,-0.855749845504761,0.176307573914528,-0.146137833595276,-0.61109584569931,-0.531837165355682,-1.00065624713898,0.0715722367167473,-0.567125976085663
P20810-10;P20810-6;P20810-9;P20810-7;P20810-8;P20810;P20810-4,2.47019648551941,1.44145095348358,2.4903507232666,2.27540469169617,0.975070238113403,1.69804847240448,3.19783973693848,2.3412492275238,0.446207910776138,2.19807004928589,2.81819462776184,2.13326072692871,2.34023118019104,2.44016361236572,2.11478328704834,2.09035181999207,1.28476178646088,1.5643025636673,1.13446724414825,-0.183800220489502,1.48526990413666,0.82690155506134,1.319127202034,1.82642126083374,2.41775012016296,2.85245585441589,1.7598295211792,0.745651304721832,-0.919102430343628,2.85115170478821,1.29426622390747,2.86167240142822,0.947079718112946,0.880634605884552,0.807782292366028,0.774292707443237,2.28238415718079,2.02215385437012,1.43095397949219,0.156370639801025,0.533773303031921
O95785-3;O95785-4,0.407466948032379,0.386475712060928,-0.639847636222839,-0.945269465446472,0.391296863555908,-0.121094025671482,-1.30017471313477,-0.577116906642914,0.679069995880127,-0.0937305092811584,-0.717002689838409,-0.83281010389328,-0.498456656932831,-1.04489648342133,-0.169760659337044,-0.392751723527908,0.553298711776733,0.12469083070755,0.102923341095448,0.439780473709106,0.279062449932098,0.319761425256729,0.330820381641388,0.631736278533936,-0.85995227098465,-0.0431952700018883,0.801099359989166,0.851056396961212,1.36673951148987,-0.465613961219788,0.232331603765488,-0.801964402198792,0.672097206115723,-0.676677584648132,0.722647130489349,0.672484040260315,-0.435521692037582,0.232842117547989,-0.0732549801468849,0.93881893157959,0.407289981842041
Q8TDD1;Q8TDD1-2,-1.03825426101685,-0.778673231601715,-2.19131731987,-1.98104155063629,-0.0457260571420193,-0.943187296390533,-1.59808802604675,-1.69409036636353,0.0298998709768057,-0.990872621536255,-2.0788893699646,-1.68749165534973,-1.73339867591858,-2.24643802642822,-1.51640653610229,-0.849841415882111,-0.418966740369797,-0.342903405427933,-0.666209757328033,-0.262722551822662,-0.471233367919922,-0.633004069328308,-0.185769632458687,-0.359668463468552,-1.624227643013,-2.38571810722351,-0.143231585621834,-0.159782469272614,-0.0307446196675301,-2.2869701385498,-0.588285148143768,-1.355961561203,-0.0615833923220634,-0.52824729681015,0.315300852060318,-0.0472612828016281,-1.6523871421814,-1.29240953922272,-0.590517818927765,-0.280900239944458,-1.06393051147461
P46100-4;P46100-5;P46100-2;P46100-6,0.788219451904297,0.501520872116089,-0.129095822572708,-0.460818529129028,1.03349351882935,0.360184967517853,-0.577722907066345,-0.201267659664154,1.16751754283905,0.192189440131187,-0.502734661102295,-0.290290147066116,0.0125031266361475,-0.431478679180145,0.092098779976368,0.482289165258408,0.946444630622864,0.648505687713623,0.484338521957397,0.891059100627899,0.560671150684357,0.755506694316864,0.735819399356842,0.427109092473984,-0.0413969866931438,0.148110717535019,1.17491126060486,1.10822820663452,1.61448836326599,-0.209529832005501,0.587539911270142,-0.473236978054047,1.13597691059113,0.339341074228287,1.09602892398834,1.10239279270172,0.0723830312490463,0.797106981277466,0.443362951278687,0.842360198497772,0.329623639583588
P38606;P38606-2,0.619016170501709,0.245527729392052,1.17938852310181,1.46108531951904,0.457980155944824,0.306360632181168,1.13443613052368,1.16707539558411,-0.112204626202583,1.10868573188782,1.32098293304443,1.40204119682312,1.36061799526215,1.20964872837067,0.947555720806122,1.00338566303253,0.13968200981617,0.150681912899017,0.669640243053436,-0.506685256958008,0.789076328277588,0.0116568356752396,0.51191645860672,0.171423241496086,1.35919511318207,0.907470166683197,-0.125029444694519,-0.613548994064331,-0.520235002040863,1.33684718608856,0.847247242927551,1.43308639526367,-0.100869253277779,0.522848069667816,-0.34568127989769,0.188824608922005,0.834369480609894,0.663029432296753,1.0101546049118,-0.124050408601761,0.694488704204559
Q9UKY7;Q9UKY7-2,0.285298854112625,0.00827096868306398,-0.181075662374496,0.393534034490585,-0.468763023614883,0.393581002950668,0.518018841743469,0.288587689399719,-0.649869203567505,-0.428401440382004,0.579531967639923,0.530919373035431,0.371206492185593,0.394084632396698,0.0164329688996077,0.566793084144592,-0.0546642504632473,0.267399281263351,-0.152861818671227,-1.08848237991333,-0.158618405461311,-1.17485702037811,0.0393307246267796,-0.464223235845566,0.663545429706573,-0.629324734210968,-0.407326638698578,-0.94898647069931,-0.646246790885925,0.850405275821686,0.365342915058136,0.380332410335541,-0.690017282962799,-1.21964728832245,-0.981554090976715,-0.731866240501404,-0.28893706202507,-0.769499063491821,-0.484776228666306,-0.63167542219162,0.310508131980896
Q13043;Q13043-2,0.285261183977127,0.0502233691513538,0.416609734296799,0.84994101524353,0.369799107313156,1.11773884296417,0.794671416282654,0.960618436336517,-0.408144474029541,0.173749193549156,0.950391829013824,0.911362826824188,0.829879641532898,0.907551467418671,0.496670484542847,0.726099014282227,0.435083597898483,0.619682312011719,0.559804260730743,-0.904162347316742,0.69125360250473,-0.593084633350372,0.637232482433319,-0.199718937277794,1.20557248592377,-0.150793761014938,0.0313150361180305,-0.425961047410965,-0.476481050252914,0.787149965763092,0.622548699378967,0.644317090511322,-0.275204092264175,0.121995747089386,-0.172691181302071,-0.0815042033791542,-0.197983264923096,-0.227421522140503,0.635253131389618,-0.968089163303375,0.36220982670784
Q9UI12-2;Q9UI12,0.547585964202881,0.196777924895287,1.03481209278107,1.21998000144959,0.118837982416153,-0.0037545517552644,0.973268866539001,1.03058528900146,-0.222971603274345,0.662459254264832,1.21863543987274,1.11086010932922,1.0962438583374,0.988075017929077,0.831100761890411,0.788276135921478,-0.0705273225903511,0.127830743789673,0.496620714664459,-0.574129819869995,0.724165201187134,-0.1277786642313,0.535841107368469,-0.0847617089748383,0.788983881473541,0.636452734470367,-0.164001867175102,-0.629745185375214,-0.507532179355621,1.02988708019257,0.453935652971268,1.36375749111176,-0.247599557042122,0.437752187252045,-0.502969205379486,-0.0644018426537514,0.55159205198288,0.275268256664276,0.800501823425293,-0.0751525610685349,0.600675284862518
Q96RQ3,1.05901062488556,0.446727097034454,0.340646892786026,0.0667634606361389,0.951019048690796,0.640211164951324,-0.410697102546692,-0.160278603434563,1.43003046512604,0.263880699872971,-0.225967526435852,0.121264226734638,0.570571601390839,0.120768710970879,0.715604424476624,0.710572063922882,1.23288285732269,0.863483071327209,0.868232667446136,2.045330286026,0.97146862745285,1.47075641155243,1.75233423709869,0.398782998323441,-0.491317540407181,0.123005762696266,0.6640744805336,1.26239359378815,1.17719316482544,0.035527016967535,1.13515222072601,-0.0892669036984444,2.07477807998657,0.575047969818115,1.42472994327545,1.38714385032654,0.608361065387726,1.18865990638733,0.933745682239532,0.042901948094368,1.60989248752594
Q969Z0;Q969Z0-2,-1.79053235054016,-1.5143563747406,-1.50063729286194,-1.94767439365387,-0.697769224643707,-1.27149879932404,-2.25940847396851,-1.87798070907593,-1.04499018192291,-0.586038112640381,-2.15846681594849,-2.1430287361145,-1.73403704166412,-2.12917113304138,-1.99910128116608,-1.80298936367035,-1.38154304027557,-1.94872498512268,-1.14925861358643,-0.254839092493057,-1.24542200565338,-0.695390522480011,-1.11626946926117,-1.36787641048431,-1.7945591211319,-1.56782162189484,-1.7227771282196,-0.612288594245911,-0.381473332643509,-1.53776514530182,-1.18056035041809,-1.10958671569824,-0.76904422044754,-0.898505091667175,-0.62061083316803,-1.09742617607117,-1.2035665512085,-1.03844094276428,-1.61400902271271,-0.934175133705139,-1.27231681346893
P06748;P06748-2;P06748-3,-0.637995839118958,-0.8878333568573,-1.89769160747528,-1.6472442150116,0.0809682905673981,-0.574508488178253,-1.11070430278778,-0.79381537437439,0.296684265136719,-0.493814408779144,-1.95058763027191,-1.96991276741028,-1.44003474712372,-1.75284469127655,-1.08164393901825,-0.247635081410408,-0.0828735679388046,-0.499399691820145,-0.308009594678879,-0.271710306406021,-0.131028890609741,-0.624262094497681,0.208786576986313,-0.332578837871552,-1.17045974731445,-1.55384337902069,0.199444323778152,-0.157012045383453,0.364241719245911,-1.97738862037659,-0.109958052635193,-1.00526762008667,0.200956702232361,-0.12867371737957,0.612440347671509,0.326982766389847,-1.40227246284485,-1.07459425926209,-0.214796826243401,-0.181455761194229,-0.938335835933685
Q6XQN6;Q6XQN6-3;Q6XQN6-2,0.0471867360174656,0.0512401461601257,-0.213228508830071,0.617414176464081,0.137258782982826,0.589987099170685,1.03493273258209,0.914279758930206,-0.208323910832405,-0.300930112600327,0.676713585853577,0.428137123584747,0.20794115960598,0.771989107131958,0.155508831143379,0.912763178348541,-1.16852140426636,1.02171611785889,-0.659804701805115,-1.35140538215637,1.02426421642303,-1.25694024562836,0.172216773033142,0.460329711437225,0.306858241558075,-2.63935112953186,-0.243278980255127,-1.78819501399994,-1.2744197845459,0.149905771017075,0.90089613199234,1.13449323177338,-0.377591609954834,-0.434183478355408,-1.30074524879456,0.0864118859171867,-1.92503893375397,-1.39559507369995,1.63138329982758,-0.751952946186066,-0.673802435398102
O15553;O15553-1,NaN,NaN,1.92160439491272,2.17427515983582,0.409560143947601,-1.67581152915955,1.33276188373566,2.43530559539795,NaN,2.48469471931458,1.63841044902802,1.99590170383453,1.65028846263886,2.07036900520325,1.28796899318695,1.76161968708038,-0.100236229598522,NaN,NaN,-3.19757843017578,1.03017795085907,-6.29108619689941,-5.58843326568604,-0.59573358297348,2.08842635154724,0.24043844640255,NaN,NaN,NaN,1.12477135658264,1.43254697322845,1.77254676818848,NaN,1.27285420894623,-0.146634250879288,0.779083371162415,0.683981657028198,0.98921149969101,-4.72286510467529,NaN,-2.17497110366821
Q9Y5J1,-0.672052204608917,-0.904589176177979,-1.54562997817993,-1.72598421573639,-0.210479453206062,-1.03307628631592,-2.18628406524658,-1.4234436750412,-0.0946856960654259,-0.864706099033356,-1.70807409286499,-1.97376501560211,-1.29370248317719,-2.10468482971191,-1.16610300540924,-1.12003457546234,-0.598689198493958,-1.00855886936188,-0.795497953891754,-0.0604693554341793,-0.734183669090271,-0.486022382974625,-0.365347504615784,-0.601555466651917,-1.71660435199738,-1.10300803184509,-0.495439112186432,0.0371932126581669,-0.08415537327528,-1.76241767406464,-0.511712729930878,-1.8260612487793,-0.302941650152206,-0.771800100803375,0.186262041330338,-0.290251910686493,-0.874606668949127,-0.713283658027649,-1.03743171691895,-0.131787955760956,-0.767671883106232
Q14202-2;Q14202,0.44634684920311,-0.0593520663678646,-1.31266784667969,-0.98280793428421,0.676012992858887,-0.499976634979248,-1.67809677124023,-1.27537524700165,0.68767774105072,-0.422398626804352,-1.30116808414459,-0.602681338787079,-0.640396058559418,-0.752152025699615,-0.645387947559357,-0.181640893220901,0.410857290029526,0.0742922872304916,-0.015220913104713,0.545221030712128,0.442034363746643,-0.0361628197133541,0.210490137338638,-0.0875439867377281,-0.446473151445389,-0.353945314884186,0.543113172054291,0.569539427757263,1.13216590881348,-0.905967950820923,0.395928621292114,-1.11895930767059,0.527099609375,-0.513134241104126,0.339888870716095,0.555866956710815,-0.735915780067444,0.058415275067091,-0.0246971901506186,0.298459738492966,0.212952807545662
Q5VZL5-4;Q5VZL5;Q5VZL5-2;Q5VZL5-3,0.473538368940353,0.477198988199234,-0.439220249652863,-0.744662046432495,0.536927700042725,-0.176984667778015,-0.44744285941124,-0.942602097988129,0.628724455833435,-0.181421905755997,-0.467147141695023,-0.575132369995117,-0.37286901473999,-0.409922271966934,-0.14370721578598,-0.504464328289032,0.270450085401535,0.060594417154789,0.423865169286728,0.804928839206696,0.0116981761530042,0.681987106800079,0.305390983819962,0.620350062847137,-0.837440550327301,-0.130059465765953,0.815842390060425,0.593008875846863,1.1091855764389,-0.301619619131088,-0.209355890750885,-0.0969801098108292,0.89084392786026,-0.66019082069397,0.970961272716522,0.433421164751053,0.200519919395447,0.636569797992706,NaN,0.630236148834229,0.399863243103027
